data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6998434,152,CHI3380,3380,"18 March 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,"Soy Chile; El Mercurio de Calama",Subnational-National,"On 18 March 2020, in Antofagasta, Antofagasta region, a group of citizens demonstrated over general discontent with the government. The group built and set on fire barricades across streets in the district to demand improvements in healthcare, education system, pensions, among other things. Police Forces of Chile and groups of demonstrators clashed during the event. [size=no report]",0,1585002577,CHL
6998474,152,CHI3383,3383,"18 March 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)",,6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,"Los Lagos",Llanquihue,"Puerto Montt","Puerto Montt",-41.4693,-72.9424,1,"Biobio Chile",National,"On 18 March 2020, in Puerto Montt, Los Lagos region, a group of nearly 40 citizens protested over general discontent with the government. The group demanded improvements in healthcare, education system, pensions, among other things. Police Forces of Chile reported one person arrested. [size=nearly 40]",0,1585002578,CHL
6998482,152,CHI3381,3381,"18 March 2020",2020,2,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Nuble,Diguillin,Chillan,Chillan,-36.6066,-72.1034,1,"Biobio Chile",National,"As reported on 18 March 2020, in Chillan, Nuble region, a group of nearly 50 workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=nearly 50]",0,1585002578,CHL
7153654,152,CHI3382,3382,"18 March 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Labour Group (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Biobio,Concepcion,Lota,Lota,-37.0899,-73.1577,2,"Biobio Chile; La Estrella Concepcion",Subnational,"On 18 March 2020, in Route 160 near Lota, Biobio region, a group of workers demonstrated over the lack of measures to prevent the spread of the coronavirus. The group demands the closure of all companies not associated with essential goods or improvements in safety measures for company workers. The group clashed with Police Forces of Chile when barricades were built across the road. [size=no report]",0,1594075838,CHL
8596314,152,CHI3384,3384,"18 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Araucania,Cautin,Temuco,Temuco,-38.7397,-72.5984,1,"El Austral Temuco",Subnational,"On 18 March 2020, in Temuco, Araucania region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1634574974,CHL
6998472,152,CHI3377,3377,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,"Los Rios",Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,"Biobio Chile",National,"On 17 March 2020, in Valdivia, Los Rios region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1585002578,CHL
6998473,152,CHI3365,3365,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,Concon,Concon,-32.922,-71.5162,1,"Biobio Chile",National,"On 17 March 2020, in Concon, Valparaiso region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1585002578,CHL
6998478,152,CHI3370,3370,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Placilla,-33.1137,-71.5637,1,"Biobio Chile",National,"On 17 March 2020, in Placilla, Valparaiso region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1585002578,CHL
6998520,152,CHI3366,3366,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Coquimbo,Elqui,"La Serena","La Serena",-29.9045,-71.2489,1,"El Dia (Chile)",National,"On 17 March 2020, in La Serena, Coquimbo region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1585002578,CHL
6998579,152,CHI3378,3378,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"El Mercurio Valparaiso",Subnational,"On 17 March 2020, in Valparaiso, Valparaiso region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1585002578,CHL
6998584,152,CHI3379,3379,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,"Vina del Mar","Vina del Mar",-33.0246,-71.5518,1,"El Mercurio Valparaiso",Subnational,"On 17 March 2020, in Vina del Mar, Valparaiso region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1585002578,CHL
6998848,152,CHI3373,3373,"17 March 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,Valparaiso,"San Antonio","San Antonio","San Antonio",-33.5947,-71.6075,1,"Lider San Antonio",Subnational,"On 17 March 2020, In San Antonio, Valparaiso region, a group of citizens demonstrated over general discontent with the government. The group built and set on fire barricades across streets in the district to demand improvements in healthcare, education system, pensions, among other things. . [size=no report]",0,1585002579,CHL
7554973,152,CHI3368,3368,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Maipu,"Santiago - Maipu",-33.5142,-70.7651,1,"24 Horas (Chile)",National,"On 17 March 2020, in Maipu, Metropolitan region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1611096800,CHL
7555011,152,CHI3367,3367,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,"Las Condes","Santiago - Las Condes",-33.4092,-70.5666,1,"24 Horas (Chile)",National,"On 17 March 2020, in Las Condes, Metropolitan region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1611096800,CHL
7555070,152,CHI3371,3371,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Providencia,"Santiago - Providencia",-33.4311,-70.6045,1,"24 Horas (Chile)",National,"On 17 March 2020, in Providencia, Metropolitan region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1611096800,CHL
7555085,152,CHI3369,3369,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Nunoa,"Santiago - Nunoa",-33.455,-70.5934,1,"24 Horas (Chile)",National,"On 17 March 2020, in Nunoa, Metropolitan region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1611096800,CHL
7558906,152,CHI3372,3372,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,Providencia,"Santiago - Providencia",-33.4311,-70.6045,1,"La Nacion (Chile)",National,"On 17 March 2020, in Providencia, Metropolitan region, a group of nearly 20 citizens protested over general discontent with the government. The group demonstrated banging pots and pans to demand improvements in healthcare, education system, pensions, among other things. [size=nearly 20]",0,1611096808,CHL
7818122,152,CHI3375,3375,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,,Santiago,-33.4569,-70.6483,2,"24 Horas (Chile); La Nacion (Chile)",National,"On 17 March 2020, in the Metropolitan region of Santiago, bus drivers protested over the lack of security measures taken by the company to prevent spread of coronavirus between the drivers. The group stopped all transport activities, the event affected passengers of at least two districts in the capital city. [size=no report]",0,1618442048,CHL
8596315,152,CHI3376,3376,"17 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Araucania,Cautin,Temuco,Temuco,-38.7397,-72.5984,1,"El Austral Temuco",Subnational,"On 17 March 2020, in Temuco, Araucania region, a group of workers of local shopping malls protested against the opening of the mall facilities during the coronavirus pandemic. Workers chanted slogans demanding the closure of the stores and asked clients to go home. [size=no report]",0,1634574974,CHL
7555142,152,CHI3364,3364,"16 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,Providencia,"Santiago - Providencia",-33.4311,-70.6045,1,AFP,International,"On 16 March 2020, in Providencia, Metropolitan region, a group of nearly 100 citizens protested over general discontent with the government. The group demonstrated banging pots and pans to demand improvements in healthcare, education system, pensions, among other things. [size=nearly 100]",0,1611096800,CHL
6998471,152,CHI3361,3361,"15 March 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Labour Group (Chile)",5,,,0,50,"South America",Chile,"Los Lagos",Chiloe,Castro,Castro,-42.4801,-73.763,2,"Biobio Chile",National,"On 15 March 2020, in Castro, Los Lagos region, a group of truck drivers demonstrated against the evacuation of two passengers of a cruise ship suspected to be infected with the coronavirus. Demonstrators used their trucks to block the highways. [size=no report]",0,1585002578,CHL
6998800,152,CHI3362,3362,"15 March 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Magallanes,Magallanes,"Punta Arenas","Punta Arenas",-53.1548,-70.9113,1,"La Nacion (Chile)",National,"On 15 March 2020, in Punta Arenas, Magallanes region, a group of citizens protested against the evacuation of two cruise ships with passengers suspected to be infected with the Coronavirus in the city dock. Protesters blocked the road that connect the port with other areas of the city. [size=no report]",0,1585002578,CHL
